latitude,longitude,vibe,elevation,weather,time_of_day,population,cultural_aspect,language
24.89249343,80.87977105,city,223,haze,evening,11279298,mixed,Tamil
24.62961281,84.24809885,cultural,176,haze,evening,341695,festive,Tamil
17.97227217,84.35485285,temple-town,870,warm,night,498529,traditional,Tamil
21.6063442,79.27257514,rural,165,haze,early-morning,7860,agrarian,Odia
13.94819408,78.33670463,beach,30,cloudy,afternoon,761026,laid-back,Malayalam
16.49706049,84.63888936,temple-town,199,cloudy,evening,263409,spiritual,Sanskrit
24.86513271,85.21086664,cultural,694,haze,afternoon,281700,heritage-rich,Bengali
12.51459493,78.99013843,forest,547,cloudy,afternoon,8374,nature-based,Local Tribal Language
8.236491924,79.22324372,coastal,35,cloudy,evening,473953,traditional,Tamil
25.80074247,82.65733703,spiritual,169,cloudy,early-morning,56295,meditative,Hindi
8.135777709,78.88820747,coastal,72,clear,afternoon,325721,traditional,Konkani
7.907371077,78.20970066,coastal,36,humid,evening,671700,traditional,Tamil
24.75148029,80.86587409,city,25,clear,evening,6785284,modern,Hindi
17.97512163,84.09172184,temple-town,647,warm,night,284284,traditional,Tamil
26.71918650557805,88.39366474879434,hill-town,2122,rainy,afternoon,131328,traditional,Hindi
14.94345823,78.60355261,beach,26,humid,early-morning,180603,laid-back,Malayalam
21.574654971898568,78.47646653378044,urban,101,cloudy,night,9019603,mixed,Kannada
21.41730373660581,78.30066640866764,urban,61,clear,evening,6540516,cosmopolitan,Marathi
23.010500337895987,78.78867305697533,urban,229,cloudy,morning,11708736,mixed,Hindi
24.0698268,85.76106383,hill-town,1869,cloudy,evening,147018,traditional,English
24.42691444,77.86732249,heritage,990,haze,night,644366,historical,Bengali
30.31620958979248,78.03248268356268,hill-town,1315,rainy,night,110515,colonial,Nepali
11.46637518,79.76917242,forest,402,humid,evening,44992,tribal,Local Tribal Language
25.57562261,74.81345387,desert,281,dry-windy,morning,52937,ethnic,Hindi
23.89544378,85.21835729,hill-town,1656,cold-clear,afternoon,81871,colonial,English
23.860086293992538,77.39472840029994,heritage,946,haze,night,34053,traditional,Tamil
20.57437336,78.93349232,rural,715,cloudy,early-morning,67203,agrarian,Bengali
23.79119369,76.99666758,heritage,71,warm,early-morning,485958,historical,Tamil
26.7262413,86.17407011,mountain,1685,foggy,afternoon,118889,traditional,Nepali
25.87258482,83.65228158,spiritual,909,calm,evening,131766,meditative,Sanskrit
32.73158632,74.85008742,city,65,cloudy,morning,12425736,mixed,Tamil
25.07887597,80.61494608,city,192,haze,afternoon,13820636,mixed,English
19.790272886437503,78.66328982636011,rural,488,haze,afternoon,64035,traditional,Marathi
11.49800403944566,79.28160547218626,forest,1132,foggy,afternoon,5589,tribal,Local Tribal Language
8.842751609,76.80321252,backwater,42,cloudy,evening,65760,ethnic,Malayalam
22.50030137,78.54747055,urban,144,clear,night,8683693,cosmopolitan,Marathi
27.461505499237763,85.97846715175574,mountain,2131,cloudy,early-morning,140162,traditional,Bhutia
26.86142318,80.94017667,city,53,rainy,night,13236551,modern,Hindi
22.94072203,84.82584173,hill-town,1013,cold-clear,morning,29923,traditional,English
22.7196,75.8577,urban,250,cloudy,afternoon,10449399,mixed,Hindi
24.205774814329693,85.83436992101542,hill-town,1462,foggy,early-morning,100774,traditional,English
13.59878542,76.99368854,beach,42,clear,night,796419,laid-back,Malayalam
23.68639814,85.26549869,hill-town,1624,cloudy,afternoon,33591,colonial,English
9.226235151,76.24059412,backwater,26,cloudy,morning,47261,traditional,Malayalam
25.875117657127777,83.65637530458447,spiritual,377,cloudy,night,553350,spiritual,Sanskrit
11.95298346,79.05095025,forest,614,cloudy,night,64436,tribal,Local Tribal Language
27.09791645,85.79321795,mountain,2212,foggy,afternoon,112082,tribal,Hindi
24.28501936,85.8320717,hill-town,1321,cloudy,morning,60060,traditional,English
10.78823874,79.08481329,forest,595,cloudy,afternoon,56055,tribal,Hindi
9.624843844,76.39001366,backwater,27,clear,morning,52270,traditional,Malayalam
13.80192166,77.80030192,beach,0,breezy,early-morning,697033,maritime,Malayalam
12.94857681,79.61040514,forest,1034,rainy,night,55541,tribal,Local Tribal Language
24.27594444,83.39403112,spiritual,983,calm,evening,46052,spiritual,Tibetan
27.1908230195957,74.15502011512926,desert,328,hot-clear,afternoon,47184,ethnic,Hindi
24.817,93.9368,hill-town,1181,cold-clear,night,23796,traditional,Nepali
25.47230642,83.28599214,spiritual,847,foggy,night,795962,spiritual,Sanskrit
22.57237621304793,85.80199975367566,city,22,clear,morning,12549482,modern,English
24.586610503478774,73.71235960402836,heritage,134,haze,early-morning,318832,traditional,Bengali
26.57653064,74.73210847,desert,490,hot-clear,early-morning,21983,tribal,Sindhi
9.404454048102066,79.07891222215602,coastal,18,humid,early-morning,545985,traditional,Malayalam
25.29041954,80.51754644,city,194,clear,evening,1087234,modern,Bengali
13.60746837,77.317159,beach,54,humid,early-morning,764800,maritime,Malayalam
8.978306152,76.8039361,backwater,67,rainy,evening,67701,traditional,Malayalam
26.3218761,73.61745116,desert,269,clear,afternoon,19689,ethnic,Sindhi
27.26472348,85.48461882,mountain,2123,cloudy,morning,59703,tribal,Hindi
25.4358,81.8463,heritage,739,haze,evening,317818,traditional,Tamil
25.43969715,81.85387574,heritage,994,cloudy,afternoon,543796,historical,Tamil
24.15710866,85.44559037,hill-town,1599,cloudy,night,160618,colonial,Nepali
22.55920948,85.80091717,city,46,rainy,afternoon,13342112,mixed,Tamil
24.42534444,85.27003408,cultural,647,haze,morning,27459,heritage-rich,Hindi
22.76230945,78.87199811,urban,167,clear,morning,10577685,cosmopolitan,Marathi
11.47189115,79.4967567,forest,795,foggy,early-morning,25652,nature-based,Local Tribal Language
17.16037875,83.42319165,temple-town,247,clear,night,453554,spiritual,Tamil
26.9965557,86.08583106,mountain,2791,cold-clear,evening,50687,traditional,Bhutia
30.31299336,78.02482417,hill-town,919,cloudy,night,50244,traditional,Nepali
15.481581086834588,78.99603765980527,coastal-city,4,cloudy,afternoon,10722861,modern,Konkani
25.41482696,85.73259036,cultural,667,cloudy,afternoon,343905,heritage-rich,Gujarati
15.48738462,73.81003588,beach,42,cloudy,morning,446953,maritime,Konkani
22.836,88.3832,urban,95,cloudy,evening,9326746,mixed,Hindi
11.34144254,78.88489608,forest,1047,rainy,afternoon,19600,tribal,Local Tribal Language
23.77006953,86.13636216,hill-town,1363,foggy,morning,125511,traditional,Nepali
24.94291306,85.48186822,cultural,681,haze,evening,418303,festive,Gujarati
25.28220499,83.14834194,spiritual,915,foggy,evening,760264,spiritual,Hindi
17.680747919905734,83.21712334179813,beach,30,cloudy,afternoon,643696,maritime,Konkani
24.27328830337568,85.52660362939304,cultural,784,cloudy,night,725128,heritage-rich,Hindi
9.337117271547848,79.21963237267487,coastal,3,clear,evening,123276,maritime,Odia
23.9414798049344,85.93012976708476,hill-town,2154,rainy,morning,184824,colonial,Nepali
25.82413744,80.61699337,city,95,rainy,afternoon,5004721,modern,English
19.99661389,73.80076634,urban,204,rainy,afternoon,11198566,cosmopolitan,Kannada
16.551677005301038,83.64057169045074,temple-town,679,humid,afternoon,584831,traditional,Sanskrit
24.33632545,76.60497906,heritage,724,cloudy,evening,39097,traditional,Bengali
22.88979747,79.30309035,urban,166,clear,afternoon,806762,cosmopolitan,English
25.63184314,81.20082534,city,191,haze,night,627894,modern,Bengali
28.21527936,94.72327641,mountain,3524,cloudy,evening,17197,tribal,Nepali
27.4009041742057,86.21000789424421,mountain,1392,foggy,evening,179093,traditional,Hindi
25.69867462,82.83386569,spiritual,212,calm,afternoon,513502,meditative,Sanskrit
9.723495241514437,76.7592704583589,backwater,40,clear,early-morning,62086,traditional,Malayalam
11.14398304,79.82578181,forest,333,humid,night,47197,tribal,Hindi
9.746817983,76.55387838,backwater,20,clear,night,31274,traditional,Malayalam
25.92776696,80.90075838,city,111,cloudy,afternoon,6307437,commercial,Bengali
9.916970669,76.50363526,backwater,66,humid,evening,7382,ethnic,Malayalam
15.84030132,79.10590006,coastal-city,181,clear,morning,5635304,mixed,English
25.64857379,82.98196471,spiritual,871,cloudy,morning,738347,meditative,Sanskrit
25.58323159,85.1397896,city,249,rainy,night,2807207,mixed,Telugu
22.836,88.3832,urban,92,clear,early-morning,9177919,cosmopolitan,Marathi
15.34914588,78.75960295,coastal-city,196,rainy,evening,10076557,maritime,Konkani
24.73817741,85.83414632,cultural,77,haze,morning,344748,heritage-rich,Tamil
20.52546108,78.29928138,rural,791,clear,evening,43151,agrarian,Hindi
25.34004169,81.247623,city,204,rainy,night,7886728,mixed,Hindi
25.79629774,81.81603679,city,244,rainy,night,6188033,modern,English
9.370276505357245,77.07323256629675,backwater,1,cloudy,evening,2764,traditional,Malayalam
23.23573775,87.83560394,cultural,219,cloudy,evening,570781,festive,Bengali
24.57683313,73.68129016,heritage,20,haze,afternoon,190301,traditional,Tamil
9.205316810405408,78.82414375261816,coastal,42,clear,evening,252324,traditional,Konkani
34.05144512,74.79427433,mountain,3887,cloudy,afternoon,33811,traditional,Bhutia
24.17602677,85.1775268,cultural,56,warm,night,331393,festive,Bengali
23.42008461,79.78028614,urban,295,haze,afternoon,4430162,cosmopolitan,Hindi
27.151864253354496,85.69808042312913,mountain,2363,foggy,evening,76717,tribal,Nepali
32.72127777,74.87803177,city,296,haze,night,9846358,mixed,Bengali
24.83849654,80.62347796,city,72,cloudy,morning,4303221,modern,Tamil
24.4589321,77.32519144,heritage,380,haze,evening,165459,historical,Hindi
10.087748736637376,77.05021269700876,mountain,2695,cold-clear,morning,31126,traditional,Bhutia
12.3195095,79.12667109,forest,769,foggy,morning,20383,nature-based,Hindi
9.089598561442154,76.5964324491773,backwater,32,humid,afternoon,32239,ethnic,Malayalam
24.83987248,85.79247719,cultural,408,haze,morning,195337,festive,Gujarati
26.205632989220003,80.6107651660779,city,174,haze,evening,6969712,modern,Telugu
25.30918164,83.88492761,spiritual,152,foggy,morning,77328,meditative,Sanskrit
13.71129889,77.6651725,beach,51,clear,evening,636389,maritime,Tamil
17.470302217486097,83.26616773521616,temple-town,917,warm,morning,552446,traditional,Hindi
25.81346339,82.66149437,spiritual,431,foggy,afternoon,196285,spiritual,Sanskrit
25.92778147,83.44329499,spiritual,56,clear,evening,194991,meditative,Sanskrit
20.45815002,85.88325612,temple-town,606,clear,night,585171,spiritual,Tamil
25.86999044,82.70654592,spiritual,144,clear,afternoon,135434,spiritual,Hindi
25.2837,87.5708,rural,788,haze,night,37732,traditional,Bengali
23.19546936126516,77.3505439503257,heritage,402,haze,evening,450680,traditional,Hindi
24.67068545,86.02718509,cultural,476,warm,morning,617924,heritage-rich,Gujarati
18.152475790870856,83.69066492125069,temple-town,305,humid,night,301878,traditional,Hindi
24.625011478709297,84.25035650847873,cultural,541,haze,afternoon,350986,heritage-rich,Bengali
24.64329866,77.55935432,heritage,393,clear,early-morning,413261,historical,Bengali
9.525498498,76.80970825,backwater,17,clear,night,56841,ethnic,Malayalam
8.996735611,76.69144704,backwater,60,humid,afternoon,79906,ethnic,Malayalam
8.895115742,78.83029056,coastal,14,clear,early-morning,583987,traditional,Malayalam
9.598220668,77.14202389,backwater,48,clear,evening,74777,traditional,Malayalam
27.1591,78.3949,heritage,312,warm,night,622685,traditional,Marathi
20.95546991,78.1428955,rural,584,cloudy,afternoon,29302,agrarian,Odia
30.7333,76.7794,urban,232,clear,evening,1373306,cosmopolitan,Kannada
26.788561535282582,74.16677776355615,desert,123,clear,night,19010,tribal,Sindhi
25.239551276198974,81.3539958281425,city,128,haze,afternoon,14091757,mixed,English
23.176469319336192,75.78830360753871,urban,15,cloudy,night,2212378,mixed,Kannada
12.49621346,74.99569932,beach,31,clear,evening,87578,maritime,Tamil
24.8843038,81.35241323,city,234,clear,night,3558548,modern,Telugu
16.68882002253923,83.82782273037571,temple-town,587,warm,night,539921,spiritual,Sanskrit
9.2876,79.3129,coastal,79,cloudy,afternoon,251162,maritime,Odia
31.1048,77.1734,mountain,2792,cold-clear,early-morning,32260,traditional,Hindi
24.40157317,86.00805613,cultural,141,cloudy,evening,465164,heritage-rich,Gujarati
24.96415575,85.29364557,cultural,425,clear,night,220172,festive,Gujarati
15.57454078,78.80014573,coastal-city,204,cloudy,evening,3093663,maritime,Malayalam
26.54311335,74.34769498,desert,517,dry-windy,morning,15729,tribal,Rajasthani
10.03735145,75.98651847,backwater,40,humid,afternoon,14085,traditional,Malayalam
24.396156,82.83549763,spiritual,857,calm,early-morning,302572,meditative,Sanskrit
22.7196,75.8577,urban,259,haze,morning,9252121,modern,Kannada
22.571719260534,85.80272828115696,city,15,clear,morning,12550141,modern,English
24.50653619,84.27955038,hill-town,1779,cloudy,evening,123618,colonial,Nepali
24.24503159038687,76.89037410875916,heritage,561,warm,night,783653,traditional,Hindi
26.02119966,74.41057099,desert,532,dusty,afternoon,26120,ethnic,Sindhi
26.9124,75.7873,desert,101,clear,morning,79476,ethnic,Hindi
9.205742579,78.82381096,coastal,56,clear,evening,253066,traditional,Konkani
14.18463334,77.13586226,beach,65,clear,morning,691244,laid-back,Konkani
25.52287376,81.4886511,city,29,cloudy,evening,1992504,commercial,Telugu
24.059189983204742,86.0363885528121,cultural,561,cloudy,afternoon,362727,heritage-rich,Bengali
15.333802286902474,79.08642488071561,coastal-city,285,cloudy,afternoon,14259459,modern,English
23.31243844,84.7178761,hill-town,979,foggy,morning,128176,traditional,Hindi
25.85777479,80.82577717,city,13,rainy,evening,8109529,modern,English
22.15857449,79.26437597,urban,78,cloudy,early-morning,7223936,cosmopolitan,English
12.002071039207465,79.11229130208555,forest,449,humid,evening,71979,nature-based,Local Tribal Language
27.1591,78.3949,heritage,241,cloudy,evening,526872,traditional,Hindi
24.714456166516168,76.55083666680329,heritage,63,haze,evening,681704,traditional,Marathi
23.99669587,85.52314193,hill-town,1542,cold-clear,evening,77546,traditional,Nepali
26.5528671370856,74.13580721713416,desert,123,dry-windy,night,26201,ethnic,Sindhi
26.05779347878632,81.89231424719684,city,68,cloudy,afternoon,10017088,commercial,Bengali
25.940032104547072,81.12873221660655,city,83,clear,night,5914995,mixed,Bengali
20.82628522,77.75572265,rural,612,haze,night,8657,agrarian,Gujarati
8.887433107350732,76.59054493265653,beach,68,clear,afternoon,423419,laid-back,Malayalam
20.15320185,77.33010864,rural,257,haze,afternoon,11883,agrarian,Bengali
14.88455303,78.86928653,coastal-city,232,humid,night,8018421,modern,English
24.58375733966869,73.68726503313853,heritage,984,haze,night,760707,traditional,Hindi
17.549010948801637,83.28129099067948,temple-town,181,cloudy,morning,572902,traditional,Tamil
23.57457408,85.92953495,hill-town,1350,rainy,evening,186397,colonial,English
9.290940251,79.31243941,coastal,3,clear,evening,719265,maritime,Odia
12.00116323,79.19858454,forest,1489,rainy,early-morning,45906,nature-based,Local Tribal Language
20.58544282,78.72360642,rural,119,rainy,night,51084,traditional,Gujarati
12.739950390985616,79.29947570559068,forest,1119,cloudy,early-morning,34172,nature-based,Hindi
25.84814426,81.69400861,city,150,rainy,night,3690700,mixed,English
20.34691785292081,78.63544236216443,rural,322,cloudy,afternoon,11300,traditional,Hindi
25.1295479,82.7448591,spiritual,335,cloudy,early-morning,294785,meditative,Sanskrit
9.43412391,79.1814752,coastal,51,humid,evening,426804,traditional,Malayalam
19.51750964,78.88456147,rural,776,haze,morning,12021,traditional,Marathi
13.55873252,77.74141156,beach,45,breezy,evening,712670,laid-back,Tamil
15.925320708635464,79.49107941363589,coastal-city,267,rainy,morning,5540754,modern,Malayalam
24.26278067,84.85572182,cultural,59,warm,evening,564671,heritage-rich,Gujarati
26.7712718,74.53394105,desert,305,dry-windy,afternoon,14786,ethnic,Rajasthani
20.19663932,78.74838347,rural,315,cloudy,evening,57441,agrarian,Bengali
15.64330473336877,77.20493950894289,coastal-city,252,humid,night,5772179,maritime,Malayalam
14.95223718,78.51465103,coastal-city,25,humid,afternoon,1181099,maritime,Tamil
12.59950158,77.58021411,beach,9,clear,morning,140875,maritime,Tamil
24.48103,77.3144984,heritage,194,haze,morning,590345,traditional,Marathi
12.10867423,78.77108389,forest,1070,cloudy,early-morning,62845,nature-based,Hindi
13.70111226,77.05685023,beach,26,clear,afternoon,371816,maritime,Konkani
13.572151119150536,77.78656005372127,beach,76,humid,afternoon,644467,maritime,Tamil
27.12385441,86.36429002,mountain,3659,foggy,evening,125468,traditional,Nepali
24.25226393,76.88891011,heritage,977,cloudy,evening,448698,historical,Bengali
9.9312,76.2673,beach,9,humid,morning,718975,maritime,Konkani
11.73855977,79.0312605,forest,361,cloudy,night,25274,nature-based,Hindi
23.65709356,86.91715867,hill-town,1004,cold-clear,morning,167874,traditional,Nepali
26.98656759,85.73355991,mountain,2631,foggy,morning,15604,traditional,Hindi
11.1203718,78.22884894,forest,664,rainy,night,37940,tribal,Hindi
25.49579026,80.29524887,city,268,clear,morning,10396362,mixed,Hindi
9.48646150264827,76.14167280052843,backwater,75,cloudy,morning,26448,ethnic,Malayalam
12.8690709326238,78.38454294070702,forest,236,humid,afternoon,78789,nature-based,Hindi
11.56050772,78.9278241,forest,1165,cloudy,early-morning,3443,nature-based,Hindi
24.57369961,83.49952205,spiritual,807,foggy,morning,410650,spiritual,Tibetan
16.95372702,83.64292468,temple-town,890,clear,early-morning,717778,traditional,Sanskrit
25.607995616973746,84.13635983983454,cultural,450,haze,morning,150400,festive,Gujarati
24.65383114,85.16252225,cultural,180,haze,afternoon,629417,heritage-rich,Gujarati
25.37995271,72.40540965,desert,417,hot-clear,afternoon,2949,tribal,Sindhi
15.89545303,79.05843467,coastal-city,172,clear,evening,8733290,maritime,Konkani
9.683059633,79.28366086,coastal,46,rainy,afternoon,74640,maritime,Odia
20.46654721,85.87073209,temple-town,251,cloudy,morning,788196,spiritual,Sanskrit
17.8630012,83.19527337,temple-town,511,cloudy,early-morning,690643,spiritual,Sanskrit
25.30744322,80.28242605,city,297,clear,night,2617567,commercial,English
15.904342442462688,79.06388451586093,coastal-city,259,cloudy,early-morning,821819,maritime,Konkani
26.63432622,74.30764341,desert,564,clear,early-morning,5391,tribal,Rajasthani
20.9548567241062,85.09982467134338,cultural,967,clear,evening,707453,heritage-rich,Gujarati
25.09000172435346,83.46758948750868,spiritual,907,foggy,morning,765523,spiritual,Hindi
24.08247368,77.16140204,heritage,93,cloudy,early-morning,693891,historical,Bengali
9.347205105382509,78.09786357298954,coastal,42,cloudy,evening,585712,maritime,Malayalam
24.79577631,93.94854945,mountain,1905,foggy,early-morning,52056,traditional,Hindi
26.34692325,74.68284613,desert,259,dusty,evening,66640,tribal,Hindi
29.31248817,76.08039936,heritage,655,clear,morning,235997,historical,Tamil
27.46394738,86.15191675,mountain,3277,cloudy,early-morning,61750,tribal,Bhutia
11.8198788,77.97587532,forest,848,rainy,morning,34524,tribal,Hindi
9.547137952556014,76.80352187870936,backwater,20,humid,afternoon,15443,traditional,Malayalam
11.470451237939294,79.7686779522112,forest,537,cloudy,afternoon,45935,tribal,Hindi
25.85946534367268,82.70304422621722,spiritual,335,cloudy,afternoon,567887,meditative,Tibetan
19.70213476,79.3618474,rural,243,clear,early-morning,38246,traditional,Hindi
22.3072,73.1812,urban,14,rainy,evening,3900759,modern,English
17.34432305,84.11957795,temple-town,763,clear,night,443571,traditional,Sanskrit
25.54770932,83.47107523,spiritual,64,calm,early-morning,71959,meditative,Tibetan
23.49493371,76.87207768,heritage,942,haze,morning,592634,historical,Tamil
26.89174106,85.4379924,mountain,3220,cold-clear,evening,47197,tribal,Hindi
25.5941,85.1376,urban,130,cloudy,afternoon,9260574,mixed,English
22.50030137,78.54747055,urban,144,clear,night,8683693,cosmopolitan,Marathi
12.47927688,79.28443346,forest,820,humid,evening,16190,nature-based,Local Tribal Language
12.062438067306587,79.41060866574989,forest,381,rainy,afternoon,74223,tribal,Hindi
24.8264631,93.91519801,hill-town,1195,foggy,evening,101799,colonial,Nepali
17.00073171,84.07791455,temple-town,431,humid,afternoon,345906,spiritual,Hindi
9.228157802,76.250379,backwater,37,humid,afternoon,26731,ethnic,Malayalam
9.28244980732026,78.69158685537442,coastal,55,humid,evening,556197,maritime,Tamil
14.73733216,77.01352719,beach,72,breezy,morning,793003,maritime,Tamil
26.1353594,91.74855772,urban,164,rainy,early-morning,10592108,cosmopolitan,Hindi
25.57476585,82.1089347,spiritual,167,foggy,evening,567870,spiritual,Hindi
25.02769532,80.83809179,city,107,haze,night,8996294,modern,Hindi
9.369515287,76.88544202,backwater,56,rainy,morning,14294,traditional,Malayalam
27.33684342,88.61153545,mountain,2818,cloudy,afternoon,152114,tribal,Hindi
29.9457,78.1642,cultural,933,haze,evening,246087,heritage-rich,Tamil
24.01903465,85.29110221,hill-town,1644,foggy,early-morning,52885,traditional,Hindi
15.48173696,78.99551299,coastal-city,4,cloudy,afternoon,10722620,modern,Konkani
12.97222216015815,77.59445478284815,city,265,clear,morning,10454177,mixed,Telugu
9.878844303,78.41975717,coastal,77,rainy,afternoon,55555,maritime,Tamil
25.47911002,83.28421281,spiritual,992,cloudy,afternoon,377256,meditative,Tibetan
13.3239422,77.82337743,beach,33,clear,morning,355471,maritime,Malayalam
25.27256806,83.17817281,spiritual,143,calm,afternoon,194478,spiritual,Tibetan
10.8505,76.2711,rural,186,cloudy,afternoon,30033,agrarian,Gujarati
20.708,77.002,rural,674,haze,evening,51369,traditional,Marathi
23.82599613,91.29002519,urban,199,clear,night,10314676,modern,Kannada
20.97675727755163,79.41201755100519,rural,551,haze,evening,31294,agrarian,Gujarati
26.90511626,86.84013921,mountain,3092,cold-clear,night,72023,tribal,Nepali
25.7309319,82.62216219,spiritual,690,clear,early-morning,255006,spiritual,Tibetan
14.74934477,77.02141901,beach,45,cloudy,morning,471739,maritime,Malayalam
24.808121458639608,83.02525182101138,spiritual,38,clear,night,184825,meditative,Sanskrit
21.07603863435561,78.45142963210237,rural,620,cloudy,evening,20982,traditional,Odia
23.8315,91.2868,urban,281,clear,evening,8790056,cosmopolitan,Kannada
32.7266,74.857,urban,23,cloudy,night,2653032,cosmopolitan,Hindi
20.7081,77.0021,rural,657,rainy,evening,51323,traditional,Hindi
26.69454385,74.1170834,desert,501,dusty,night,14903,ethnic,Sindhi
9.19637958,79.02994078,coastal,64,clear,afternoon,540549,maritime,Tamil
26.87757798,88.27931062,mountain,3577,cold-clear,afternoon,124325,traditional,Nepali
27.51882045,76.61590822,rural,83,rainy,afternoon,34352,agrarian,Bengali
24.14306055,86.01627232,cultural,358,cloudy,evening,641252,festive,Gujarati
20.24518892776282,78.19254037037008,rural,651,cloudy,night,56566,traditional,Bengali
9.305,76.595,forest,1250,foggy,night,26053,nature-based,Local Tribal Language
15.3039672,78.61803361,coastal-city,142,clear,evening,11290076,maritime,Tamil
24.3570889,77.06091859,heritage,756,clear,evening,29811,historical,Hindi
8.464493122,76.34398545,backwater,64,clear,evening,29543,ethnic,Malayalam
11.92459711,78.65693819,forest,851,cloudy,night,66259,nature-based,Hindi
25.277806193778947,81.24819765984154,city,185,haze,evening,6976130,commercial,English
8.30053719,79.30761837,coastal,27,rainy,afternoon,214864,maritime,Malayalam
25.25951359,82.91519507,spiritual,994,calm,evening,235682,meditative,Tibetan
24.47790932593492,82.91931883541643,spiritual,574,foggy,evening,436263,spiritual,Hindi
30.3165,78.0322,hill-town,1309,rainy,night,110851,colonial,Nepali
11.83412575,77.97638246,forest,860,humid,early-morning,75720,nature-based,Local Tribal Language
25.57147105496776,81.1980268099634,city,44,haze,early-morning,625744,mixed,Bengali
24.94964508,74.20521091,desert,581,dusty,afternoon,31019,tribal,Sindhi
26.61277019,74.68198721,desert,217,dry-windy,afternoon,44313,tribal,Hindi
27.08473674169627,85.7798871236332,mountain,3688,cloudy,evening,132822,traditional,Hindi
26.71217388,85.81076155,mountain,1795,foggy,afternoon,166029,traditional,Nepali
26.73809073152607,86.36921224063087,mountain,1969,snow,morning,112744,traditional,Nepali
9.285744956,79.3255713,coastal,76,rainy,morning,246126,traditional,Konkani
28.3941,79.4304,urban,136,clear,morning,10611922,modern,Kannada
25.39853782,72.42304726,desert,409,dry-windy,evening,58152,tribal,Rajasthani
26.35455244,81.49134942,city,65,cloudy,night,7427407,commercial,Hindi
23.96372835,86.65166001,hill-town,893,rainy,afternoon,50646,traditional,Hindi
26.05758947103144,85.883902361855,mountain,2938,cloudy,evening,40496,tribal,Nepali
24.130865180599272,85.18039077126672,cultural,348,warm,evening,206861,heritage-rich,Hindi
26.1411846,74.2644196,desert,351,clear,afternoon,42275,ethnic,Hindi
26.56776195950341,74.7278513510935,desert,433,dry-windy,evening,6908,ethnic,Sindhi
25.0422158574118,80.58295688238734,city,0,rainy,morning,2281693,mixed,Hindi
16.61640255,83.8174376,temple-town,187,humid,afternoon,458938,spiritual,Tamil
26.19595194466384,80.8675013482042,city,87,rainy,afternoon,14718518,modern,Bengali
25.240938269346127,82.37827930279194,spiritual,525,foggy,night,721836,spiritual,Hindi
23.8315,91.2868,cultural,590,warm,early-morning,682559,heritage-rich,Gujarati
20.67112682232561,78.86434434020168,rural,603,cloudy,evening,50425,traditional,Bengali
24.67069056,86.03443027,cultural,65,cloudy,night,271658,festive,Tamil
25.53313695192266,81.99277014157244,city,199,cloudy,evening,5653499,commercial,English
13.6222167,78.40585808,beach,70,cloudy,morning,156503,maritime,Konkani
9.040916604,79.30885182,coastal,38,humid,evening,711341,maritime,Malayalam
26.98375044080973,85.65176025754005,mountain,1442,snow,afternoon,6258,tribal,Hindi
9.282527667823503,78.69114516831866,coastal,34,humid,evening,555709,maritime,Tamil
13.9325,75.5681,hill-town,2157,cold-clear,morning,196992,colonial,English
25.09643642,85.35546656,cultural,117,clear,evening,414168,festive,Bengali
13.7299661,77.77924447,beach,17,breezy,morning,599947,laid-back,Konkani
30.0668,79.0193,mountain,2119,cloudy,evening,109409,traditional,Nepali
25.85691499,81.68161508,city,74,cloudy,afternoon,2831982,modern,Hindi
17.550008360528867,83.28117084785113,temple-town,190,cloudy,morning,573808,traditional,Tamil
14.187994561351664,77.14104090021067,beach,44,cloudy,afternoon,78925,maritime,Tamil
25.61110298,82.12570905,spiritual,487,clear,afternoon,656214,meditative,Tibetan
11.49720315,79.28172515,forest,1116,foggy,afternoon,5002,tribal,Local Tribal Language
25.42364301,81.85412336,heritage,542,haze,evening,169989,traditional,Bengali
23.351218312391293,85.29524330955505,urban,146,haze,afternoon,10295689,cosmopolitan,Hindi
12.83919057,79.1813222,forest,742,rainy,night,16943,nature-based,Hindi
25.52120653910128,82.00290279976977,city,169,clear,morning,4264308,commercial,Tamil
15.10808932,78.60453888,coastal-city,156,humid,afternoon,6143691,maritime,Malayalam
26.45493278,74.6203629,desert,345,clear,afternoon,40039,ethnic,Hindi
26.58525932,80.22121188,city,44,clear,night,5574988,mixed,Bengali
24.27341848082901,86.51368666735677,hill-town,1561,foggy,morning,32221,colonial,English
16.2586247,79.11406356,coastal-city,110,cloudy,afternoon,4190965,maritime,Malayalam
24.80118983,93.94433801,hill-town,2069,cloudy,evening,106133,colonial,Nepali
12.98373455,79.15803128,forest,743,cloudy,afternoon,59948,nature-based,Hindi
15.85210019,74.49105133,heritage,634,clear,afternoon,323484,historical,Bengali
20.33120379,79.13400323,rural,8,rainy,afternoon,71915,traditional,Marathi
25.3413452,85.40154752,cultural,478,clear,evening,429430,festive,Gujarati
11.56019778,79.46451546,forest,366,foggy,morning,78123,tribal,Hindi
23.82555973066169,78.72294547625046,cultural,52,cloudy,early-morning,107672,heritage-rich,Tamil
25.32168433,74.79313181,desert,584,dry-windy,evening,11281,ethnic,Rajasthani
12.90514046,74.84869048,coastal-city,244,humid,evening,6331676,modern,English
16.16833838,79.3132567,coastal-city,134,clear,evening,2145531,maritime,Tamil
13.13101033,78.5880009,beach,11,breezy,night,378760,maritime,Malayalam
